sat_math,student_id
54.155221008666985,1
66.88309740910775,2
31.350976129838568,3
52.681657281500215,4
50.26619096253934,5
54.83159928893872,6
40.26171190873387,7
56.90744886751211,8
34.29723509787715,9
66.98605333861259,10
45.37282333554003,11
33.16139554008167,12
102.24724197602801,13
55.713625281270154,14
55.46909936036849,15
53.547311309357276,16
74.31879464158845,17
50.250633801982836,18
87.11460794376856,19
37.2469376263149,20
70.25820358862302,21
87.05230307287499,22
49.871321699240845,23
47.07404211497843,24
56.67963395808743,25
48.75441549291985,26
52.29979968129944,27
58.433135103212976,28
42.096503366635616,29
40.75883092949336,30
51.60500304385088,31
61.92321875479528,32
56.28276303001015,33
52.15007623728908,34
32.147859570095534,35
69.44400446721924,36
59.3723946420296,37
59.049631793697046,38
61.554680824037966,39
41.45900639860301,40
57.162981691619834,41
34.32526284979725,42
66.5699130376223,43
54.849073457969304,44
41.989262417979674,45
31.870748896323605,46
32.43945376847017,47
55.57326874697469,48
57.79890834954764,49
54.34977233904606,50
66.20785376476535,51
76.99313136773125,52
27.445640471651593,53
89.58869741399326,54
38.88692342801767,55
55.10006898258898,56
69.35188109127469,57
69.92170903854706,58
49.666756020716306,59
39.40096518148167,60
53.01541522557604,61
66.52862365959496,62
84.09732101362115,63
55.627142506306235,64
75.87809598112084,65
72.65767970175031,66
51.61785373800383,67
47.840205600850524,68
54.08979005228224,69
42.33421901496122,70
38.41540735486779,71
76.75154180439819,72
50.40370338182628,73
60.34150487466478,74
70.84741704350361,75
76.70739181017309,76
24.898776517022895,77
58.39077669257654,78
73.77789519380724,79
43.00950578481475,80
42.76852403835317,81
23.404667971119405,82
49.50706102801365,83
67.88064595356133,84
93.89090556362794,85
62.921887067216716,86
57.107522207540434,87
69.4693366173435,88
63.63079230310283,89
66.007677768477,90
34.48502150103884,91
55.63314184443417,92
54.84968525872916,93
62.58157160317165,94
50.689927653911305,95
22.639973864513532,96
22.37300731340688,97
61.92996321050701,98
44.893981245815034,99
31.356025668041642,100
58.26084944777309,101
74.05455975511163,102
21.52888984487395,103
57.25799813391762,104
51.318714974195935,105
29.784935593874195,106
78.79745052708451,107
57.38882392129519,108
62.0492445713486,109
62.290213871675974,110
38.120169802895006,111
54.837787147642274,112
65.49768537316127,113
72.61576576245409,114
65.83322825412743,115
63.279476257086586,116
61.46456373133724,117
64.24221666615718,118
43.719867543785746,119
47.6094952472345,120
39.325861263691166,121
43.502704739414675,122
46.283405984580654,123
98.28176475914236,124
82.0445645397677,125
62.690088785496044,126
46.16818522130718,127
84.04451174723968,128
55.06637842826118,129
41.90671765120075,130
70.73405907993097,131
51.68753329259884,132
73.52387972947706,133
71.9298192398709,134
68.13393277128868,135
60.29806170040706,136
43.28725686920938,137
31.878161043882717,138
38.714605472945806,139
56.40476981858903,140
71.72249935878406,141
67.45821031041113,142
68.87775784417138,143
66.02603085499078,144
37.210251053205795,145
48.177704219958905,146
45.76149018805893,147
48.70644172190639,148
48.03662559958062,149
43.04339282999385,150
44.455485764437256,151
78.83063459980772,152
63.55985319579246,153
46.53269416967459,154
60.39678946968999,155
65.36623878674447,156
42.69124821034031,157
75.31681007358662,158
42.934084872406714,159
51.056608315648646,160
56.09368211225591,161
44.95437941010778,162
77.83351134539109,163
19.175674795511313,164
26.925954121275915,165
49.67283349818101,166
15.64630678778456,167
60.820224833311904,168
29.253328342034663,169
12.924841442672587,170
65.84267928610116,171
36.46534176424405,172
55.12218983476548,173
38.17594739619766,174
68.69071359524315,175
36.17594338371561,176
73.78812674247943,177
69.83972599150691,178
56.47357240020244,179
28.895422114070822,180
55.97746891460164,181
74.50159773995779,182
38.80976738779412,183
48.26496172818356,184
57.957922237952545,185
73.79947571810268,186
35.284777103697266,187
76.40784364149141,188
51.17840340558821,189
56.658392757835514,190
35.81685996042179,191
73.57918661530533,192
75.49272775495203,193
78.74139766330697,194
52.37453889804539,195
61.471432882816174,196
20.63229282135066,197
52.35918892541735,198
83.31128687197932,199
66.8098716972615,200
32.6626046920358,201
62.553540019420154,202
81.53611510061619,203
39.16150394711232,204
35.711557490508156,205
46.56724918369545,206
60.73178453028845,207
86.54298399907321,208
24.54055831710418,209
50.307704202503736,210
54.70077225920743,211
79.8578709318603,212
35.26533514336529,213
48.72127419695944,214
45.478010245710195,215
51.47746676978941,216
64.57799556222139,217
40.705536556722876,218
59.65098969411047,219
33.39336479816605,220
80.32681148272502,221
45.785196376993156,222
40.133189878814186,223
81.64188631398743,224
33.50772559797717,225
50.54276702914464,226
43.79524589279744,227
61.57826606010029,228
60.08787745390504,229
77.07418440201901,230
39.698992180864174,231
54.88137413914291,232
21.727142442955284,233
56.11055229171774,234
40.42363974153254,235
76.21382232066392,236
83.151239909741,237
80.67247559025898,238
57.193858981193216,239
61.17970674209191,240
54.493078224384654,241
70.208601093212,242
52.39616464642506,243
63.86398874303103,244
34.100694657202,245
40.295792560850686,246
60.59183374642814,247
80.37188031089052,248
42.02350119246871,249
73.2112886498766,250
70.89221460832,251
24.304452168054667,252
63.55206275739058,253
63.41164372298449,254
67.0248234124596,255
75.30591595737702,256
49.242671954226076,257
81.17317699878612,258
81.64230262448625,259
46.996855697787126,260
72.0104196487039,261
44.815547412793535,262
82.26584383232634,263
16.103012288255854,264
38.914083429368134,265
30.38601167379632,266
46.475691637970414,267
51.85128383698019,268
48.40054311681956,269
35.08902693766916,270
65.7166100744516,271
91.17127443974357,272
50.893930523692184,273
71.72751149941669,274
27.651054784229103,275
58.35405462709932,276
59.882956479530016,277
63.05979186388903,278
57.1341590911422,279
47.295817461052856,280
73.02382853078444,281
38.928937533238376,282
54.71823366390884,283
20.464905428845398,284
43.457389530168484,285
55.30915094079665,286
72.88915647226764,287
52.50145135990512,288
71.73729827374068,289
74.59236737475723,290
67.31109495061447,291
26.414612115254766,292
17.725825165733006,293
40.29005056013812,294
52.825035536395035,295
55.347749966110825,296
84.59904832521585,297
53.781824570362666,298
76.83302415864365,299
47.25176523518906,300
62.52265049385798,301
35.79913503233662,302
47.911450004539,303
86.29814087743532,304
26.86291124451014,305
57.7521271077724,306
58.95616521798975,307
82.89686785411038,308
29.909683123073616,309
88.96647016355074,310
79.50285723728922,311
71.97594931628761,312
48.34025693755714,313
39.9436143035859,314
58.37232808826566,315
60.82612285269433,316
67.41770593408398,317
52.642251895129625,318
58.636279624756824,319
41.05718121257698,320
54.290713546067174,321
21.308177171417498,322
59.253333667911875,323
45.441583227345745,324
59.1671618323718,325
97.73593501248422,326
38.62223283761721,327
39.68121546136683,328
50.56746775121267,329
28.58688133460795,330
59.28133149971581,331
72.03956418312521,332
62.89715842238528,333
56.665248241178674,334
33.50439733413485,335
57.882277757485596,336
67.32677234741244,337
51.15839261482402,338
55.41877454914533,339
37.66750246917606,340
63.588205720951024,341
69.12131954474398,342
